  aid   | bid | abalance |  type   |           iban           |               owner               |              email               |      phone       |         created          |   account_number   
  91028 |   1 |        0 | savings | CZ0615361142930881005132 | Květa Šimková                     | pospisilferdinand@seznam.cz      | +420 603 070 835 | Sun 14 Jan 2024, 09:59PM | SxoBA-91028-ooIDi
  91089 |   1 |        0 | savings | CZ8332310392157510525840 | Ing. Tadeáš Vaněk DiS.            | cfiserova@seznam.cz              | +420 601 524 597 | Sun 14 Jan 2024, 03:13AM | pamKR-91089-dNRcd
  91058 |   1 |     9659 | savings | CZ7114397543682148884477 | Felix Blažek                      | dkonecna@seznam.cz               | +420 731 230 345 | Sun 14 Jan 2024, 07:54PM | mlIVg-91058-MSDdp
  91059 |   1 |     9507 | savings | CZ8760481323163094917574 | Pavel Bílek                       | tbilkova@seznam.cz               | +420 604 537 083 | Fri 12 Jan 2024, 06:15AM | hmlUI-91059-MTnZD
  91098 |   1 |        0 | savings | CZ9536092327018541505454 | Zdeněk Bartoš                     | daniela46@seznam.cz              | +420 601 656 670 | Sat 13 Jan 2024, 11:51AM | kjPbo-91098-GpRdW
  91154 |   1 |        0 | savings | CZ2831248812545952123034 | Miloslava Konečná                 | tberan@seznam.cz                 | +420 605 484 565 | Sat 13 Jan 2024, 09:11PM | MbPVs-91154-maqmr
  91156 |   1 |        0 | savings | CZ2922320514352162690564 | Simona Bártová                    | ljanda@seznam.cz                 | +420 703 527 390 | Sun 14 Jan 2024, 09:15AM | njDsI-91156-CqfcW
  91183 |   1 |    12090 | savings | CZ2716619910059673080677 | Bohumír Stejskal                  | verakralova@seznam.cz            | +420 703 432 361 | Wed 17 Jan 2024, 02:09AM | PNNPe-91183-KlgRL
  91199 |   1 |    15032 | savings | CZ0680146514354631730288 | Adam Vaněk                        | kvitkova@seznam.cz               | +420 601 658 453 | Sun 14 Jan 2024, 07:07PM | MRMhH-91199-YDhTp
  91211 |   1 |    19582 | savings | CZ8976148709446613944424 | Vasyl Dvořák                      | jelinkovailona@seznam.cz         | +420 703 345 868 | Sun 14 Jan 2024, 12:56PM | ZhAso-91211-kmVRP
  91202 |   1 |    23987 | savings | CZ3685643338417129417623 | Štěpán Strnad                     | xvlcek@seznam.cz                 | +420 728 956 719 | Wed 17 Jan 2024, 05:13PM | fYXEH-91202-spNDj
  91232 |   1 |        0 | savings | CZ4692152983575399859700 | Kamil Pavlík                      | miluse14@seznam.cz               | +420 797 108 989 | Thu 18 Jan 2024, 02:34AM | TyDiq-91232-EmFFP
  91259 |   1 |        0 | savings | CZ9871568776077250822390 | Kamila Němcová                    | kralovamichaela@seznam.cz        | +420 777 293 068 | Fri 12 Jan 2024, 05:36AM | qfnyQ-91259-GXHiO
  91267 |   1 |    25699 | savings | CZ3645737570278163559802 | Renata Benešová                   | veselyartur@seznam.cz            | +420 608 152 173 | Sun 14 Jan 2024, 08:56PM | dciwG-91267-MKfRd
  91341 |   1 |    54051 | savings | CZ5690926520514270199310 | Vladimíra Fišerová                | marcelaticha@seznam.cz           | +420 606 210 737 | Sat 13 Jan 2024, 11:04PM | hYRwR-91341-MOmyn
  91355 |   1 |    22069 | savings | CZ5365071764530705261650 | Kryštof Matějka                   | mzemanova@seznam.cz              | +420 605 798 290 | Sat 13 Jan 2024, 05:10AM | NqTbq-91355-XAIcw
  91424 |   1 |        0 | savings | CZ8167354712433290104801 | Vojtěch Malý                      | filipdvorak@seznam.cz            | +420 724 221 938 | Mon 15 Jan 2024, 03:48AM | PgOXQ-91424-zxueK
  91432 |   1 |     3319 | savings | CZ4474440966382728344932 | Radek Horák                       | otakar29@seznam.cz               | +420 607 272 723 | Wed 17 Jan 2024, 01:17AM | xqbIH-91432-bqTuk
  91473 |   1 |        0 | savings | CZ3985197974306409970473 | Helena Sýkorová                   | fialabedrich@seznam.cz           | +420 607 952 164 | Fri 12 Jan 2024, 05:53PM | gDABE-91473-LCMDU
  91483 |   1 |        0 | savings | CZ8591401335938111450759 | Miloslav Toman                    | ghorackova@seznam.cz             | +420 702 004 248 | Thu 18 Jan 2024, 03:26PM | MqrwW-91483-FpNQm
  91478 |   1 |      829 | savings | CZ7669718084133269986428 | Albert Dostál                     | stastnysimon@seznam.cz           | +420 702 942 025 | Mon 15 Jan 2024, 03:35AM | YdwNY-91478-CJpPJ
  91521 |   1 |        0 | savings | CZ4117214496227718570562 | Eva Marková                       | pavlikovatereza@seznam.cz        | +420 605 687 545 | Sat 13 Jan 2024, 08:08AM | OrRgE-91521-rUVJG
 183972 |   2 |     3714 | savings | CZ5266056258199325106920 | Svatopluk Jelínek                 | bartadobroslav@seznam.cz         | +420 604 002 297 | Sat 13 Jan 2024, 11:08PM | uZmhG-183972-KcYto
  91542 |   1 |        0 | savings | CZ4347564082424368304540 | Rostislav Malý                    | vankovalada@seznam.cz            | +420 704 424 251 | Thu 18 Jan 2024, 07:15PM | fPyqW-91542-JfiYK
  91587 |   1 |     6581 | savings | CZ1623563281343239719333 | Iveta Poláková                    | kovarovaanezka@seznam.cz         | +420 604 941 968 | Wed 17 Jan 2024, 04:56AM | ocxZh-91587-MLysj
  91582 |   1 |    40287 | savings | CZ6821558967562075520656 | Blažena Stejskalová               | kopeckamiloslava@seznam.cz       | +420 602 855 016 | Thu 18 Jan 2024, 01:18AM | eGKaL-91582-yFxiJ
  91590 |   1 |    -3396 | savings | CZ4205680646802886211760 | Teodor Fiala                      | gliskova@seznam.cz               | +420 703 528 927 | Mon 15 Jan 2024, 11:03AM | tRqqs-91590-TLeyg
  91632 |   1 |        0 | savings | CZ4720758529626925490176 | Mahulena Zemanová                 | benesjakub@seznam.cz             | +420 605 641 711 | Fri 12 Jan 2024, 09:30PM | XeUCs-91632-RjdMa
  91655 |   1 |    -3775 | savings | CZ9171469095088148130566 | RNDr. Renáta Hrubá                | ycechova@seznam.cz               | +420 606 776 480 | Wed 17 Jan 2024, 03:31PM | hjEyr-91655-iDyqk
  91663 |   1 |    -2086 | savings | CZ1804425586750231897176 | Nora Ševčíková                    | sarapetrova@seznam.cz            | +420 702 013 984 | Wed 17 Jan 2024, 09:02AM | ZqXFl-91663-gTAEJ
  91729 |   1 |        0 | savings | CZ9833226741302434126268 | Leoš Fiala                        | novotnyjiri@seznam.cz            | +420 704 381 269 | Wed 17 Jan 2024, 01:34AM | oZcxE-91729-OYPtY
  91739 |   1 |        0 | savings | CZ6510135151550392862724 | Otýlie Říhová                     | gcech@seznam.cz                  | +420 604 010 205 | Sun 14 Jan 2024, 04:33AM | ofoGV-91739-yKmsv
  91798 |   1 |        0 | savings | CZ3314206598611278160276 | Ilona Krausová                    | jozefberan@seznam.cz             | +420 702 150 070 | Fri 12 Jan 2024, 02:27AM | JIpMo-91798-IHfiZ
  91787 |   1 |     6898 | savings | CZ2791538777044516077503 | Anděla Pešková                    | urbanovamarta@seznam.cz          | +420 608 325 296 | Fri 12 Jan 2024, 06:39PM | WwNCn-91787-MtlTE
  91776 |   1 |    16482 | savings | CZ6837872759900810709787 | Albert Švec                       | sarkakolarova@seznam.cz          | +420 702 420 305 | Wed 17 Jan 2024, 09:08PM | bauFb-91776-XNAun
  91797 |   1 |    14178 | savings | CZ6561679930765625876796 | Iva Kopecká                       | sevcikigor@seznam.cz             | +420 606 407 625 | Sun 14 Jan 2024, 09:43AM | bTlDJ-91797-AtvKB
  91766 |   1 |   -14288 | savings | CZ8168094591805769660645 | Apolena Matějková                 | prochazkadalibor@seznam.cz       | +420 736 830 281 | Sun 14 Jan 2024, 10:56AM | slZhZ-91766-zdntc
  91814 |   1 |        0 | savings | CZ4501969291800187618510 | Daniela Brožová                   | oruzicka@seznam.cz               | +420 602 182 359 | Sun 14 Jan 2024, 06:17PM | tRbpM-91814-NWxYc
  91828 |   1 |     5643 | savings | CZ0234302953963572489849 | Norbert Tichý                     | jandahubert@seznam.cz            | +420 602 325 185 | Mon 15 Jan 2024, 01:05AM | eavJj-91828-uyoKa
  91842 |   1 |     1478 | savings | CZ8647263978967001184612 | Eduard Kopecký                    | dtumova@seznam.cz                | +420 736 890 416 | Sat 13 Jan 2024, 05:37PM | XcDRG-91842-dJDMo
  91870 |   1 |    -4599 | savings | CZ1829150497551733209304 | Žofie Kašparová                   | zdenka79@seznam.cz               | +420 702 220 077 | Sat 13 Jan 2024, 03:12PM | GkiRY-91870-bCjvC
  91895 |   1 |    -2371 | savings | CZ0851602776213222535503 | Daniela Macháčková                | sonasedlakova@seznam.cz          | +420 601 300 036 | Thu 18 Jan 2024, 06:13PM | cVzek-91895-nbpSI
  91917 |   1 |   -28647 | savings | CZ6110017659738227354993 | Olga Šťastná                      | brozvlastimil@seznam.cz          | +420 705 396 225 | Sat 13 Jan 2024, 03:17PM | oRVNs-91917-XFipS
  91938 |   1 |        0 | savings | CZ4829195549338400567632 | Libuše Brožová                    | jitkarihova@seznam.cz            | +420 770 934 884 | Wed 17 Jan 2024, 03:27PM | bjuFD-91938-MRjMo
  92025 |   1 |     7473 | savings | CZ1949137792902196792650 | Dana Šťastná                      | ikasparova@seznam.cz             | +420 727 993 356 | Sat 13 Jan 2024, 04:26PM | NoXVZ-92025-acXtx
  92085 |   1 |        0 | savings | CZ0613001850229479863825 | Matouš Brož                       | jberanek@seznam.cz               | +420 704 710 362 | Thu 18 Jan 2024, 02:57AM | oSaBX-92085-caOUq
  92108 |   1 |        0 | savings | CZ4895389767142782883992 | Stanislava Krejčová               | bartosigor@seznam.cz             | +420 795 171 715 | Tue 16 Jan 2024, 02:19AM | UNrdH-92108-XxooT
  92122 |   1 |    -3035 | savings | CZ2416914132773159735964 | Drahoslav Blažek                  | frantiskaliskova@seznam.cz       | +420 703 039 123 | Mon 15 Jan 2024, 11:35PM | kaqVk-92122-AyikC
  92161 |   1 |        0 | savings | CZ0815166882460876387776 | Dagmar Bílková                    | sevcikovakristyna@seznam.cz      | +420 606 946 098 | Thu 18 Jan 2024, 08:47PM | iyJMY-92161-JmyHV
  92188 |   1 |     4571 | savings | CZ8288721197711052825371 | Ján Soukup                        | jandovajirina@seznam.cz          | +420 607 263 716 | Wed 17 Jan 2024, 02:48PM | ldyph-92188-AwhpQ
  92196 |   1 |    11099 | savings | CZ4132945093311143649079 | René Doležal                      | danusepokorna@seznam.cz          | +420 704 849 172 | Fri 12 Jan 2024, 05:39PM | EHBRA-92196-PavZq
  92337 |   1 |        0 | savings | CZ6197789008577115762704 | František Havel                   | ojelinkova@seznam.cz             | +420 603 035 099 | Fri 12 Jan 2024, 06:05PM | ihsie-92337-PrVgy
  92353 |   1 |        0 | savings | CZ6640360005206453947867 | Simona Matějková                  | pdvorakova@seznam.cz             | +420 605 750 727 | Wed 17 Jan 2024, 12:49PM | FIgzN-92353-XjPft
  92375 |   1 |     5198 | savings | CZ3846478215118599530176 | Štěpánka Hájková                  | evanemeckova@seznam.cz           | +420 603 997 209 | Wed 17 Jan 2024, 10:34AM | dUJxg-92375-rPpWO
  92443 |   1 |        0 | savings | CZ1957148925388232490897 | Bohuslav Slavík                   | qsevcikova@seznam.cz             | +420 770 630 143 | Thu 18 Jan 2024, 05:20PM | PaYnK-92443-yQfgb
  92449 |   1 |        0 | savings | CZ1154688112510809201781 | Dobroslav Navrátil                | renatakovarova@seznam.cz         | +420 704 850 059 | Mon 15 Jan 2024, 11:01PM | UknDQ-92449-sYINo
  92452 |   1 |        0 | savings | CZ2822550770671223217372 | Kamil Toman                       | bednarovasilvie@seznam.cz        | +420 703 302 380 | Wed 17 Jan 2024, 01:04PM | mNdZA-92452-foQny
  92420 |   1 |   -41903 | savings | CZ0895875057803079949363 | Sabina Beránková                  | wmares@seznam.cz                 | +420 605 748 309 | Sat 13 Jan 2024, 06:18AM | vogWh-92420-EYMnl
  92467 |   1 |        0 | savings | CZ7220916765985765210536 | Irena Vaňková                     | ibures@seznam.cz                 | +420 738 256 986 | Sat 13 Jan 2024, 06:19AM | gLcyi-92467-HvJXQ
  92481 |   1 |     1361 | savings | CZ7598238883901483129592 | Karolína Vítková                  | svatoslavvacek@seznam.cz         | +420 773 596 250 | Sat 13 Jan 2024, 10:00PM | PyXcm-92481-xALhi
  92475 |   1 |     3837 | savings | CZ8683503025977628247840 | Jana Holubová                     | samuel12@seznam.cz               | +420 606 525 580 | Sun 14 Jan 2024, 11:57AM | CEeiz-92475-NVNGR
  92513 |   1 |        0 | savings | CZ4880919552347679596826 | Petra Králová                     | nemeckovaivona@seznam.cz         | +420 721 089 929 | Fri 12 Jan 2024, 06:31PM | fTNEU-92513-vYvLW
  92517 |   1 |        0 | savings | CZ3086717829885453209029 | Artur Mareš                       | ublazek@seznam.cz                | +420 704 113 044 | Mon 15 Jan 2024, 08:02PM | VPWmm-92517-MfaQC
  92585 |   1 |     6327 | savings | CZ9683560303767899259439 | Renata Matoušková                 | sabinacerna@seznam.cz            | +420 703 661 280 | Mon 15 Jan 2024, 07:31PM | EljpD-92585-gGuoX
  92600 |   1 |        0 | savings | CZ8850975219017827646611 | Hubert Tesař                      | silvie87@seznam.cz               | +420 704 339 965 | Mon 15 Jan 2024, 07:58PM | jbMoD-92600-gjVNx
  92629 |   1 |        0 | savings | CZ2237839726706057877350 | Ladislava Nováková                | jelinekjosef@seznam.cz           | +420 601 070 332 | Sun 14 Jan 2024, 11:16AM | CIpVP-92629-vZCJn
  92593 |   1 |   111726 | savings | CZ6031153712590592796031 | Nikol Šimková                     | khruska@seznam.cz                | +420 608 200 117 | Sun 14 Jan 2024, 09:13AM | eBlPL-92593-TbKBP
  92621 |   1 |     2199 | savings | CZ8154071693711484988623 | Boleslav Urban                    | jelinekradek@seznam.cz           | +420 601 627 838 | Fri 12 Jan 2024, 11:20AM | SKfqU-92621-iBoWl
  92656 |   1 |        0 | savings | CZ5838349884615292202013 | Denisa Matoušková                 | liskovadita@seznam.cz            | +420 605 105 342 | Thu 18 Jan 2024, 11:13AM | gZDYH-92656-RkciU
  92638 |   1 |     7033 | savings | CZ6209063413070670022771 | Milena Musilová                   | horacekartur@seznam.cz           | +420 703 294 361 | Wed 17 Jan 2024, 05:47AM | XTDJd-92638-agdso
  92653 |   1 |     4471 | savings | CZ4345204388583454069843 | Apolena Strnadová                 | slavenahorackova@seznam.cz       | +420 602 311 502 | Sat 13 Jan 2024, 05:20PM | xHSyC-92653-tyIko
  92694 |   1 |        0 | savings | CZ6908916484326462703950 | Miloš Havel                       | benesovastepanka@seznam.cz       | +420 736 488 649 | Mon 15 Jan 2024, 12:50PM | rUTms-92694-sRJJd
  92716 |   1 |    11567 | savings | CZ4767874230165210393738 | Věra Novotná                      | martinanovakova@seznam.cz        | +420 605 056 040 | Mon 15 Jan 2024, 09:13AM | PLTQx-92716-AtCwA
  92758 |   1 |   -26747 | savings | CZ7403497796590475390355 | Gabriela Kovářová                 | pavlakrausova@seznam.cz          | +420 603 927 160 | Wed 17 Jan 2024, 03:00AM | FBwqC-92758-aHHzg
  92773 |   1 |        0 | savings | CZ7793292739859509966205 | Kryštof Müller                    | krejcovaklaudie@seznam.cz        | +420 606 029 867 | Sun 14 Jan 2024, 10:02PM | LDCPW-92773-SYuQG
  92790 |   1 |        0 | savings | CZ3163162242879318374186 | Jolana Ševčíková                  | svecovajarmila@seznam.cz         | +420 603 542 175 | Fri 12 Jan 2024, 07:41PM | tKwqt-92790-BroRG
  92855 |   1 |    14453 | savings | CZ1261935258609659263046 | Jiřina Petrová                    | svecovamiroslava@seznam.cz       | +420 603 823 365 | Tue 16 Jan 2024, 10:28AM | OnAqb-92855-ypXKu
  92887 |   1 |   -21800 | savings | CZ5247103890876200580217 | Klaudie Müllerová                 | tomanarnost@seznam.cz            | +420 705 466 035 | Sat 13 Jan 2024, 12:34PM | XGREs-92887-qHgca
  92915 |   1 |        0 | savings | CZ2061916905554209258134 | Žaneta Malá                       | oliviejarosova@seznam.cz         | +420 604 278 536 | Fri 12 Jan 2024, 07:36PM | sjZbv-92915-hmBEM
  92925 |   1 |     6173 | savings | CZ5093185123725371799516 | Richard Toman                     | vavrovaeliska@seznam.cz          | +420 737 866 199 | Sat 13 Jan 2024, 11:11PM | zmnMX-92925-TfQkm
  93018 |   1 |     2143 | savings | CZ9271305908481925439103 | Klaudie Tichá                     | omatousek@seznam.cz              | +420 606 257 418 | Mon 15 Jan 2024, 08:46AM | BUcfF-93018-oJptT
  93020 |   1 |     2759 | savings | CZ7099114202732446198957 | JUDr. Jitka Ježková Ph.D.         | ladavalentova@seznam.cz          | +420 731 500 615 | Sun 14 Jan 2024, 08:42PM | Xbdua-93020-NijRQ
  93042 |   1 |     3090 | savings | CZ6720200638626499520493 | Dobroslav Kašpar                  | tpospisilova@seznam.cz           | +420 601 268 653 | Mon 15 Jan 2024, 01:02AM | QiCzz-93042-yKwre
  93053 |   1 |   -21730 | savings | CZ9742155013259530925885 | Štěpán Ševčík                     | vladimira57@seznam.cz            | +420 704 833 928 | Tue 16 Jan 2024, 06:59AM | kNfEu-93053-xcobu
  93059 |   1 |     1088 | savings | CZ8945217493843618611251 | Ondřej Horáček                    | vcerny@seznam.cz                 | +420 603 238 892 | Sun 14 Jan 2024, 01:47PM | TNbtv-93059-JeIGo
  93085 |   1 |        0 | savings | CZ2631717021602844101171 | Lucie Štěpánková                  | vkucerova@seznam.cz              | +420 702 176 518 | Thu 18 Jan 2024, 06:18AM | mBhEr-93085-MIqad
